_partition,_aspect,_key,_type,_value
Column,addtlvacc_1_dategiven,displayChoicesList,object,""
Column,addtlvacc_1_dategiven,displayFormat,string,""
Column,addtlvacc_1_dategiven,displayName,object,"""addtlvacc_1_dategiven"""
Column,addtlvacc_1_dategiven,displayVisible,boolean,true
Column,addtlvacc_1_dategiven,joins,object,""
Column,addtlvacc_1_dategiven_image0,displayChoicesList,object,""
Column,addtlvacc_1_dategiven_image0,displayFormat,string,""
Column,addtlvacc_1_dategiven_image0,displayName,object,"""addtlvacc_1_dategiven_image0"""
Column,addtlvacc_1_dategiven_image0,displayVisible,boolean,true
Column,addtlvacc_1_dategiven_image0,joins,object,""
Column,addtlvacc_1_dategiven_image0_contentType,displayChoicesList,object,""
Column,addtlvacc_1_dategiven_image0_contentType,displayFormat,string,""
Column,addtlvacc_1_dategiven_image0_contentType,displayName,object,"""contentType"""
Column,addtlvacc_1_dategiven_image0_contentType,displayVisible,boolean,true
Column,addtlvacc_1_dategiven_image0_contentType,joins,object,""
Column,addtlvacc_1_dategiven_image0_uriFragment,displayChoicesList,object,""
Column,addtlvacc_1_dategiven_image0_uriFragment,displayFormat,string,""
Column,addtlvacc_1_dategiven_image0_uriFragment,displayName,object,"""uriFragment"""
Column,addtlvacc_1_dategiven_image0_uriFragment,displayVisible,boolean,true
Column,addtlvacc_1_dategiven_image0_uriFragment,joins,object,""
Column,addtlvacc_1_initials,displayChoicesList,object,""
Column,addtlvacc_1_initials,displayFormat,string,""
Column,addtlvacc_1_initials,displayName,object,"""addtlvacc_1_initials"""
Column,addtlvacc_1_initials,displayVisible,boolean,true
Column,addtlvacc_1_initials,joins,object,""
Column,addtlvacc_1_initials_image0,displayChoicesList,object,""
Column,addtlvacc_1_initials_image0,displayFormat,string,""
Column,addtlvacc_1_initials_image0,displayName,object,"""addtlvacc_1_initials_image0"""
Column,addtlvacc_1_initials_image0,displayVisible,boolean,true
Column,addtlvacc_1_initials_image0,joins,object,""
Column,addtlvacc_1_initials_image0_contentType,displayChoicesList,object,""
Column,addtlvacc_1_initials_image0_contentType,displayFormat,string,""
Column,addtlvacc_1_initials_image0_contentType,displayName,object,"""contentType"""
Column,addtlvacc_1_initials_image0_contentType,displayVisible,boolean,true
Column,addtlvacc_1_initials_image0_contentType,joins,object,""
Column,addtlvacc_1_initials_image0_uriFragment,displayChoicesList,object,""
Column,addtlvacc_1_initials_image0_uriFragment,displayFormat,string,""
Column,addtlvacc_1_initials_image0_uriFragment,displayName,object,"""uriFragment"""
Column,addtlvacc_1_initials_image0_uriFragment,displayVisible,boolean,true
Column,addtlvacc_1_initials_image0_uriFragment,joins,object,""
Column,addtlvacc_1_name,displayChoicesList,object,""
Column,addtlvacc_1_name,displayFormat,string,""
Column,addtlvacc_1_name,displayName,object,"""addtlvacc_1_name"""
Column,addtlvacc_1_name,displayVisible,boolean,true
Column,addtlvacc_1_name,joins,object,""
Column,addtlvacc_1_name_image0,displayChoicesList,object,""
Column,addtlvacc_1_name_image0,displayFormat,string,""
Column,addtlvacc_1_name_image0,displayName,object,"""addtlvacc_1_name_image0"""
Column,addtlvacc_1_name_image0,displayVisible,boolean,true
Column,addtlvacc_1_name_image0,joins,object,""
Column,addtlvacc_1_name_image0_contentType,displayChoicesList,object,""
Column,addtlvacc_1_name_image0_contentType,displayFormat,string,""
Column,addtlvacc_1_name_image0_contentType,displayName,object,"""contentType"""
